seed,score,real,user,sys,
5,3348,0.00,0.00,0.00,
0,7187,0.00,0.00,0.00,
9,5375,0.00,0.00,0.00,
6,9068,0.01,0.01,0.00,
1,6287,0.01,0.01,0.00,
8,4025,0.01,0.01,0.00,
7,6456,0.01,0.01,0.00,
2,6352,0.01,0.00,0.01,
3,2577,0.01,0.01,0.00,
4,4271,0.01,0.01,0.00,
