seed,score,real,user,sys,
0,361739,2.38,2.10,0.28,
1,417189,2.36,2.15,0.20,
2,598962,2.30,2.07,0.22,
3,463720,2.24,2.12,0.12,
4,414804,1.91,1.70,0.21,
5,385572,1.95,1.68,0.27,
6,542861,4.02,3.57,0.44,
7,732152,2.29,2.11,0.18,
8,423406,2.53,2.26,0.26,
9,584397,2.48,2.18,0.30,
