seed,score,real,user,sys,
0,800992,2.57,2.39,0.18,
1,468660,2.05,1.84,0.19,
2,526538,2.32,2.04,0.27,
3,338354,1.87,1.74,0.12,
4,426809,1.93,1.72,0.21,
5,427109,1.80,1.58,0.22,
6,607636,1.88,1.73,0.14,
7,821619,2.36,2.18,0.18,
8,498829,2.26,2.02,0.23,
9,568333,1.77,1.62,0.14,
