seed,score,real,user,sys,
0,753162,2.03,1.81,0.22,
1,436518,1.84,1.63,0.21,
2,551238,1.91,1.67,0.24,
3,356081,1.69,1.52,0.16,
4,443820,1.66,1.55,0.10,
5,471019,1.82,1.59,0.22,
6,368939,1.46,1.31,0.15,
7,819621,2.10,1.91,0.18,
8,526441,2.42,2.13,0.28,
9,494178,1.83,1.61,0.19,
