seed,score,real,user,sys,
0,803393,2.53,2.29,0.23,
1,483516,1.98,1.83,0.14,
2,526436,2.23,2.09,0.12,
3,338350,1.93,1.78,0.15,
4,426814,1.94,1.75,0.18,
5,427104,1.79,1.61,0.18,
6,607636,1.87,1.74,0.12,
7,821618,2.14,1.90,0.23,
8,498827,1.94,1.71,0.22,
9,568335,1.85,1.69,0.16,
