seed,score,real,user,sys,
0,803065,2.53,2.29,0.17,
1,468669,2.16,1.94,0.21,
2,526436,2.36,2.16,0.18,
3,338353,1.96,1.73,0.21,
4,426807,2.05,1.92,0.12,
5,427098,1.83,1.64,0.18,
6,607623,1.84,1.69,0.15,
7,821600,2.25,2.11,0.14,
8,498822,2.07,1.86,0.20,
9,568342,2.05,1.87,0.17,
