seed,score,real,user,sys,
0,803383,2.79,2.52,0.26,
1,468668,2.02,1.88,0.14,
2,526436,2.24,2.06,0.17,
3,338360,1.88,1.72,0.15,
4,509304,2.26,2.05,0.20,
5,427091,1.75,1.63,0.11,
6,463401,2.00,1.83,0.17,
7,821596,2.16,2.01,0.14,
8,498828,1.99,1.81,0.17,
9,568337,1.82,1.64,0.17,
