seed,score,real,user,sys,
0,803392,2.52,2.41,0.10,
1,483515,2.01,1.82,0.19,
2,526436,2.23,2.08,0.15,
3,338350,1.94,1.77,0.17,
4,426812,1.91,1.74,0.16,
5,427104,1.83,1.69,0.13,
6,596301,1.84,1.70,0.13,
7,821621,2.18,1.99,0.19,
8,498834,1.96,1.77,0.19,
9,568336,1.83,1.68,0.14,
