seed,score,real,user,sys,
0,782054,2.51,2.25,0.25,
1,450361,2.10,1.91,0.18,
2,468002,2.04,1.89,0.14,
3,487939,2.00,1.79,0.21,
4,376209,1.94,1.78,0.11,
5,519641,2.25,1.97,0.26,
6,466495,1.88,1.67,0.20,
7,719205,2.25,2.06,0.19,
8,297064,1.58,1.39,0.18,
9,470023,1.93,1.70,0.23,
