seed,score,real,user,sys,
0,800990,2.48,2.30,0.17,
1,506339,2.16,2.03,0.13,
2,525019,2.78,2.53,0.23,
3,465724,2.65,2.41,0.20,
4,512561,2.39,2.14,0.23,
5,426823,1.83,1.68,0.14,
6,578197,1.85,1.72,0.13,
7,795101,2.63,2.41,0.16,
8,498647,2.15,2.03,0.10,
9,554854,2.23,1.92,0.19,
