seed,score,real,user,sys,
0,803390,2.60,2.29,0.30,
1,483515,1.98,1.80,0.18,
2,526434,2.53,2.30,0.23,
3,338351,2.06,1.86,0.20,
4,426816,1.86,1.76,0.10,
5,427104,1.93,1.78,0.14,
6,607638,2.05,1.78,0.27,
7,821620,2.27,2.11,0.16,
8,498833,2.15,2.02,0.11,
9,568339,1.82,1.65,0.17,
