seed,score,real,user,sys,
0,322744,1.97,1.77,0.19,
1,568785,2.09,1.88,0.21,
2,410685,2.34,2.10,0.24,
3,474495,2.13,1.92,0.20,
4,527920,2.08,1.96,0.11,
5,436192,2.20,1.99,0.20,
6,469827,1.83,1.66,0.17,
7,588284,2.22,1.99,0.22,
8,370599,1.64,1.38,0.25,
9,535669,1.81,1.66,0.14,
