seed,score,real,user,sys,
0,774562,2.85,2.55,0.27,
1,485031,2.24,1.98,0.25,
2,528118,2.30,2.11,0.19,
3,392419,2.02,1.82,0.18,
4,608751,2.48,2.21,0.26,
5,374710,1.84,1.64,0.15,
6,597531,2.09,1.92,0.17,
7,492756,2.10,1.94,0.13,
8,451681,2.12,1.91,0.20,
9,534402,2.32,2.15,0.17,
