seed,score,real,user,sys,
0,777330,2.91,2.64,0.26,
1,488574,2.68,2.52,0.16,
2,526407,2.14,1.99,0.14,
3,424101,1.75,1.53,0.22,
4,579587,2.22,2.06,0.15,
5,403618,1.69,1.52,0.17,
6,490365,2.65,2.31,0.33,
7,440712,1.94,1.79,0.15,
8,329340,2.21,1.95,0.25,
9,660636,2.58,2.39,0.18,
