seed,score,real,user,sys,
0,803393,2.51,2.26,0.23,
1,483517,1.99,1.86,0.12,
2,526535,2.23,2.00,0.22,
3,338353,1.87,1.69,0.16,
4,426816,1.87,1.70,0.17,
5,427106,1.85,1.70,0.13,
6,607637,1.88,1.78,0.09,
7,821616,2.22,2.04,0.17,
8,498828,1.98,1.84,0.13,
9,568334,1.86,1.61,0.24,
