seed,score,real,user,sys,
0,788292,2.96,2.71,0.22,
1,453211,1.94,1.77,0.15,
2,512596,1.78,1.64,0.13,
3,488341,1.85,1.62,0.22,
4,438525,1.60,1.44,0.16,
5,374097,1.65,1.50,0.14,
6,466546,1.94,1.72,0.20,
7,719723,2.23,1.92,0.21,
8,313082,1.46,1.24,0.20,
9,540390,1.88,1.68,0.19,
