seed,score,real,user,sys,
0,803387,2.35,2.18,0.16,
1,468677,2.00,1.79,0.21,
2,526434,2.31,2.15,0.16,
3,338356,1.83,1.64,0.19,
4,509307,2.18,1.98,0.19,
5,427093,2.05,1.89,0.15,
6,578247,1.88,1.71,0.16,
7,821596,2.12,1.95,0.17,
8,498829,2.09,1.97,0.12,
9,568354,1.97,1.81,0.15,
