seed,score,real,user,sys,
0,800990,3.05,2.70,0.35,
1,506354,2.66,2.46,0.20,
2,502916,2.65,2.35,0.30,
3,465743,2.77,2.53,0.24,
4,512643,2.72,2.55,0.15,
5,427079,2.22,1.99,0.22,
6,639129,2.36,2.11,0.20,
7,795609,2.65,2.31,0.34,
8,304163,2.46,2.09,0.36,
9,653183,2.63,2.45,0.17,
