seed,score,real,user,sys,
0,260122,1.42,1.23,0.17,
1,323906,1.33,1.16,0.17,
2,350427,1.33,1.03,0.25,
3,250739,1.60,1.33,0.26,
4,219972,1.31,1.05,0.25,
5,365988,1.34,1.10,0.24,
6,483069,1.49,1.29,0.20,
7,421064,1.11,0.96,0.14,
8,246742,1.33,1.16,0.16,
9,261812,1.33,1.14,0.18,
