seed,score,real,user,sys,
0,554104,2.91,2.64,0.27,
1,538589,2.24,2.08,0.16,
2,528004,2.84,2.54,0.29,
3,521649,2.27,2.08,0.18,
4,556232,2.19,2.00,0.19,
5,441164,1.90,1.75,0.14,
6,625385,2.56,2.20,0.24,
7,584988,2.33,2.09,0.21,
8,327325,2.20,1.88,0.32,
9,502710,2.09,1.91,0.18,
