seed,score,real,user,sys,
0,513605,1.97,1.75,0.22,
1,468679,1.96,1.82,0.13,
2,500537,1.93,1.81,0.11,
3,338852,1.85,1.64,0.20,
4,429652,1.88,1.78,0.09,
5,457473,1.73,1.56,0.17,
6,607634,1.92,1.77,0.14,
7,824361,2.19,2.07,0.11,
8,498811,1.98,1.78,0.20,
9,628420,1.88,1.67,0.20,
