seed,score,real,user,sys,
0,571321,2.35,2.16,0.19,
1,710005,3.12,2.63,0.36,
2,510342,2.53,2.30,0.22,
3,481401,3.19,2.88,0.30,
4,520754,2.84,2.51,0.33,
5,403164,2.03,1.83,0.17,
6,329060,2.00,1.75,0.25,
7,808723,2.74,2.47,0.26,
8,498867,2.46,2.11,0.26,
9,563939,2.19,2.01,0.18,
