seed,score,real,user,sys,
0,803392,2.11,1.99,0.09,
1,483513,2.00,1.89,0.11,
2,526436,2.21,2.00,0.20,
3,338350,1.90,1.72,0.18,
4,426812,1.91,1.81,0.09,
5,427104,1.79,1.62,0.16,
6,596301,1.83,1.70,0.12,
7,821621,2.12,1.90,0.21,
8,498832,1.98,1.76,0.21,
9,568339,1.87,1.63,0.23,
