seed,score,real,user,sys,
0,803392,6.27,5.50,0.74,
1,483514,2.18,1.95,0.21,
2,526435,2.33,2.08,0.24,
3,338350,2.19,2.00,0.19,
4,426813,2.10,1.84,0.25,
5,427104,2.42,2.19,0.22,
6,596302,2.29,2.04,0.25,
7,821621,2.80,2.59,0.21,
8,498834,3.44,3.19,0.25,
9,568336,2.69,2.42,0.27,
