seed,score,real,user,sys,
0,513610,2.88,2.55,0.33,
1,468671,2.04,1.80,0.23,
2,526428,2.38,2.25,0.13,
3,338859,2.36,2.09,0.26,
4,509303,2.51,2.19,0.24,
5,427103,1.78,1.65,0.12,
6,490999,2.34,2.15,0.13,
7,821601,2.35,2.11,0.24,
8,498819,2.37,2.14,0.23,
9,568354,1.81,1.63,0.18,
