seed,score,real,user,sys,
0,531900,2.35,2.06,0.29,
1,538579,2.13,1.93,0.20,
2,488468,2.04,1.92,0.12,
3,337576,1.92,1.76,0.16,
4,594516,2.22,2.12,0.10,
5,380585,1.69,1.56,0.12,
6,331157,1.71,1.57,0.14,
7,596149,1.97,1.79,0.18,
8,307180,1.59,1.43,0.16,
9,660222,2.10,1.96,0.14,
