seed,score,real,user,sys,
0,753229,1.99,1.73,0.26,
1,448198,2.02,1.85,0.16,
2,477312,1.76,1.57,0.15,
3,378648,1.84,1.69,0.15,
4,441755,1.66,1.56,0.08,
5,375414,1.97,1.62,0.27,
6,402919,1.73,1.50,0.23,
7,812757,2.07,1.88,0.19,
8,526057,1.99,1.77,0.22,
9,477847,1.80,1.62,0.17,
