seed,score,real,user,sys,
0,472512,2.33,1.91,0.42,
1,536488,2.01,1.82,0.19,
2,455164,1.90,1.69,0.20,
3,509970,2.19,2.01,0.16,
4,476202,1.68,1.55,0.13,
5,376429,1.61,1.48,0.13,
6,526251,1.77,1.52,0.24,
7,381663,1.59,1.38,0.20,
8,300003,1.59,1.40,0.18,
9,459149,1.87,1.67,0.19,
