seed,score,real,user,sys,
0,554391,2.71,2.41,0.24,
1,488540,2.31,2.08,0.23,
2,541982,2.27,1.96,0.24,
3,618900,2.41,2.20,0.20,
4,562881,2.21,2.05,0.15,
5,384958,1.93,1.71,0.21,
6,493816,2.07,1.94,0.13,
7,823204,2.26,2.04,0.22,
8,329326,2.04,1.91,0.12,
9,660632,2.66,2.43,0.23,
