seed,score,real,user,sys,
0,777296,3.64,3.16,0.36,
1,498211,2.27,1.99,0.27,
2,487259,2.29,2.11,0.18,
3,543612,2.21,2.00,0.20,
4,563007,2.49,2.30,0.18,
5,452060,1.99,1.78,0.20,
6,328695,2.18,1.87,0.20,
7,500603,2.38,2.10,0.23,
8,498161,2.11,1.86,0.24,
9,649616,2.41,2.22,0.19,
