seed,score,real,user,sys,
0,782396,2.67,2.42,0.25,
1,464769,2.18,1.85,0.24,
2,528275,2.29,2.04,0.25,
3,592239,2.13,1.96,0.17,
4,527847,2.37,2.15,0.21,
5,353872,1.47,1.25,0.20,
6,514885,2.10,1.81,0.28,
7,810559,2.21,2.00,0.20,
8,620462,2.18,1.96,0.21,
9,661083,2.21,2.04,0.16,
