seed,score,real,user,sys,
0,565096,1.77,1.62,0.15,
1,467066,1.93,1.68,0.25,
2,551771,1.94,1.75,0.19,
3,490258,2.05,1.87,0.17,
4,594599,2.40,2.16,0.23,
5,381017,1.60,1.45,0.15,
6,562015,1.91,1.77,0.12,
7,742726,2.30,2.18,0.12,
8,518194,2.05,1.86,0.19,
9,400175,1.63,1.42,0.20,
