seed,score,real,user,sys,
0,518775,3.04,2.71,0.32,
1,800110,2.59,2.34,0.23,
2,528626,2.11,1.93,0.18,
3,457819,2.77,2.53,0.23,
4,428591,2.16,1.94,0.21,
5,406323,1.97,1.75,0.21,
6,658539,2.32,2.05,0.20,
7,583506,2.48,2.29,0.19,
8,360460,2.15,1.82,0.32,
9,403702,2.08,1.82,0.25,
