seed,score,real,user,sys,
0,803066,2.80,2.45,0.26,
1,468663,2.22,1.92,0.23,
2,526436,3.19,2.67,0.31,
3,338353,2.06,1.94,0.12,
4,426810,1.89,1.69,0.20,
5,427106,1.78,1.63,0.15,
6,607634,1.84,1.67,0.16,
7,821618,2.22,2.05,0.17,
8,498830,2.11,1.90,0.21,
9,568335,2.15,1.97,0.17,
