seed,score,real,user,sys,
0,584766,2.03,1.86,0.16,
1,563974,2.44,2.20,0.21,
2,390059,1.77,1.56,0.20,
3,306403,1.64,1.51,0.13,
4,440334,1.48,1.35,0.12,
5,354242,1.51,1.27,0.24,
6,233851,1.40,1.18,0.22,
7,697382,2.16,1.95,0.21,
8,297089,1.85,1.64,0.14,
9,450099,1.82,1.69,0.11,
