seed,score,real,user,sys,
0,681980,2.44,2.18,0.25,
1,569768,1.93,1.74,0.19,
2,455616,1.63,1.45,0.17,
3,373712,1.82,1.63,0.19,
4,323036,1.63,1.38,0.24,
5,416418,1.65,1.47,0.17,
6,488147,2.02,1.74,0.27,
7,561833,1.87,1.72,0.15,
8,256578,1.57,1.35,0.22,
9,449808,1.76,1.54,0.22,
