seed,score,real,user,sys,
0,803391,2.02,1.90,0.12,
1,483512,1.98,1.86,0.11,
2,526436,2.30,2.11,0.18,
3,338350,1.88,1.75,0.12,
4,426813,1.97,1.75,0.21,
5,427106,1.80,1.62,0.18,
6,596300,1.84,1.70,0.14,
7,821620,2.21,2.00,0.20,
8,498834,2.01,1.82,0.18,
9,568338,1.80,1.67,0.13,
