seed,score,real,user,sys,
0,800990,2.40,2.22,0.16,
1,468664,2.21,1.96,0.23,
2,526430,2.25,2.10,0.13,
3,338350,1.88,1.68,0.19,
4,509312,2.63,2.28,0.25,
5,427096,1.83,1.64,0.19,
6,607621,2.00,1.72,0.20,
7,821605,2.42,2.27,0.14,
8,498826,1.98,1.82,0.16,
9,568342,1.82,1.61,0.21,
