seed,score,real,user,sys,
0,803386,2.03,1.86,0.16,
1,505339,2.34,1.98,0.36,
2,526041,3.39,2.89,0.48,
3,338365,2.30,2.00,0.30,
4,512748,2.42,2.16,0.24,
5,427096,1.73,1.54,0.19,
6,463425,1.99,1.84,0.15,
7,821622,2.75,2.53,0.22,
8,498819,2.01,1.76,0.25,
9,497044,2.00,1.77,0.22,
