seed,score,real,user,sys,
0,623871,2.03,1.85,0.18,
1,506349,1.90,1.76,0.13,
2,502924,2.19,2.07,0.12,
3,338367,1.86,1.67,0.18,
4,429511,2.04,1.84,0.19,
5,427852,1.77,1.63,0.14,
6,463412,1.98,1.82,0.15,
7,821606,2.17,1.93,0.24,
8,498811,2.59,2.45,0.14,
9,628289,1.85,1.69,0.15,
