seed,score,real,user,sys,
0,777229,2.61,2.43,0.18,
1,460570,2.21,2.02,0.19,
2,524970,2.59,2.34,0.23,
3,481585,2.52,2.23,0.25,
4,400605,2.27,2.07,0.20,
5,452428,1.82,1.58,0.24,
6,500140,1.99,1.80,0.18,
7,481396,2.45,2.17,0.16,
8,498767,2.42,2.28,0.14,
9,402086,1.82,1.68,0.13,
