seed,score,real,user,sys,
0,513636,2.72,2.21,0.39,
1,496720,2.22,2.02,0.20,
2,501148,2.17,1.98,0.18,
3,340449,2.00,1.77,0.22,
4,419344,1.78,1.58,0.19,
5,479420,2.07,1.89,0.17,
6,590157,1.92,1.73,0.18,
7,440760,2.36,2.13,0.17,
8,618533,2.09,1.90,0.18,
9,649617,2.38,2.17,0.21,
