seed,score,real,user,sys,
0,156309,0.53,0.39,0.13,
1,160483,0.55,0.42,0.12,
2,155585,0.51,0.35,0.15,
3,149543,0.48,0.36,0.11,
4,172765,0.63,0.52,0.10,
5,149717,0.64,0.48,0.15,
6,159427,0.51,0.38,0.12,
7,154084,0.49,0.34,0.15,
8,139189,0.66,0.45,0.21,
9,165521,0.55,0.43,0.12,
