seed,score,real,user,sys,
0,899470,2.99,2.64,0.34,
1,407883,2.13,1.94,0.18,
2,550741,2.09,1.86,0.23,
3,532822,2.33,2.20,0.13,
4,412822,1.71,1.55,0.16,
5,362187,1.80,1.66,0.13,
6,543222,2.41,2.11,0.29,
7,721410,2.14,1.95,0.19,
8,443150,2.03,1.83,0.20,
9,590402,2.20,2.01,0.19,
