seed,score,real,user,sys,
0,524897,2.27,1.98,0.29,
1,643772,2.35,2.09,0.23,
2,402130,1.63,1.41,0.22,
3,426515,1.84,1.59,0.24,
4,354946,1.63,1.47,0.16,
5,392101,1.92,1.74,0.17,
6,534087,1.75,1.53,0.22,
7,633814,1.92,1.72,0.20,
8,266427,1.44,1.19,0.25,
9,305448,1.72,1.45,0.26,
