seed,score,real,user,sys,
0,513609,2.61,2.32,0.21,
1,468674,2.33,2.15,0.18,
2,526433,2.62,2.36,0.22,
3,338366,2.16,1.90,0.26,
4,509297,2.48,2.18,0.29,
5,427098,1.81,1.63,0.17,
6,491009,2.06,1.93,0.12,
7,821604,2.46,2.27,0.18,
8,498811,2.13,2.00,0.13,
9,568338,1.87,1.70,0.17,
