seed,score,real,user,sys,
0,803069,2.74,2.39,0.28,
1,497801,2.37,2.07,0.21,
2,526111,2.41,2.21,0.18,
3,465725,2.29,2.08,0.19,
4,512657,2.37,2.25,0.12,
5,457903,1.80,1.55,0.24,
6,639120,2.17,2.04,0.12,
7,795094,2.35,2.18,0.17,
8,304170,1.70,1.48,0.22,
9,650905,2.43,2.23,0.19,
