seed,score,real,user,sys,
0,803388,2.93,2.50,0.27,
1,497781,2.07,1.87,0.20,
2,524446,2.17,1.99,0.17,
3,576004,2.09,1.88,0.16,
4,426844,1.95,1.81,0.12,
5,458608,1.81,1.71,0.09,
6,493297,2.14,1.99,0.15,
7,441630,1.99,1.83,0.16,
8,304159,1.68,1.53,0.15,
9,723994,2.05,1.88,0.15,
