seed,score,real,user,sys,
0,434900,2.35,2.05,0.30,
1,407677,2.40,2.20,0.20,
2,551221,2.41,2.21,0.19,
3,467697,2.73,2.59,0.13,
4,501479,2.62,2.40,0.22,
5,361680,1.80,1.55,0.25,
6,572555,2.13,1.88,0.25,
7,501587,1.95,1.79,0.15,
8,511431,2.41,2.18,0.22,
9,393630,2.42,2.07,0.35,
