seed,score,real,user,sys,
0,257212,1.44,1.20,0.24,
1,210617,1.01,0.89,0.11,
2,211063,1.06,0.85,0.21,
3,211344,1.06,0.90,0.16,
4,175250,0.92,0.76,0.15,
5,217315,0.94,0.78,0.15,
6,342939,1.11,0.93,0.17,
7,244725,0.99,0.83,0.16,
8,167828,0.94,0.70,0.23,
9,248178,0.93,0.78,0.14,
