seed,score,real,user,sys,
0,513627,2.11,1.83,0.27,
1,496723,2.16,1.94,0.16,
2,500896,2.31,2.13,0.18,
3,401715,1.92,1.79,0.12,
4,419334,1.80,1.64,0.16,
5,479423,2.14,1.93,0.19,
6,514255,1.87,1.71,0.15,
7,440758,1.95,1.74,0.21,
8,599974,2.16,2.00,0.16,
9,652954,2.36,2.17,0.18,
