seed,score,real,user,sys,
0,264399,2.41,2.05,0.35,
1,285450,2.75,2.42,0.33,
2,388460,1.69,1.46,0.23,
3,390715,2.01,1.82,0.18,
4,282096,1.50,1.26,0.24,
5,397176,1.70,1.56,0.13,
6,360635,2.65,2.49,0.16,
7,246396,1.61,1.32,0.29,
8,266390,2.46,2.08,0.38,
9,461808,3.71,3.37,0.34,
