seed,score,real,user,sys,
0,803392,2.18,1.95,0.23,
1,483516,1.99,1.82,0.16,
2,526537,2.22,2.02,0.20,
3,338353,1.87,1.75,0.12,
4,426808,1.89,1.74,0.15,
5,427109,1.86,1.70,0.16,
6,607636,1.84,1.70,0.14,
7,821622,2.16,2.02,0.14,
8,498829,1.99,1.86,0.12,
9,568333,1.93,1.74,0.19,
