seed,score,real,user,sys,
0,461159,2.15,1.97,0.18,
1,484358,2.22,2.00,0.21,
2,546975,2.89,2.59,0.30,
3,453767,2.61,2.35,0.24,
4,428502,1.95,1.79,0.15,
5,416716,2.29,2.04,0.24,
6,658280,2.26,2.02,0.23,
7,418807,2.46,2.24,0.22,
8,304215,1.86,1.62,0.24,
9,646170,1.91,1.72,0.19,
