seed,score,real,user,sys,
0,564657,2.28,2.07,0.21,
1,468454,2.40,2.17,0.23,
2,475384,2.41,2.17,0.21,
3,430874,2.54,2.26,0.28,
4,594567,2.36,2.09,0.27,
5,425587,1.70,1.53,0.16,
6,496556,2.48,2.17,0.31,
7,621471,1.82,1.71,0.11,
8,435739,2.16,1.89,0.26,
9,401246,2.65,2.27,0.37,
