seed,score,real,user,sys,
0,402395,1.76,1.58,0.18,
1,348669,1.42,1.23,0.18,
2,455160,1.46,1.27,0.19,
3,396347,1.40,1.27,0.12,
4,273291,1.39,1.18,0.19,
5,281917,1.14,1.02,0.12,
6,321656,1.45,1.28,0.17,
7,470145,1.47,1.29,0.17,
8,229361,1.32,1.17,0.14,
9,288818,1.27,1.11,0.15,
