seed,score,real,user,sys,
0,800990,2.10,1.89,0.20,
1,468665,2.08,1.91,0.17,
2,526540,2.25,2.12,0.13,
3,338355,1.85,1.74,0.10,
4,426827,2.23,2.05,0.18,
5,427098,1.82,1.66,0.16,
6,607634,1.85,1.66,0.19,
7,821617,2.23,2.05,0.18,
8,498819,1.97,1.81,0.15,
9,628289,1.86,1.63,0.21,
