seed,score,real,user,sys,
0,305509,1.45,1.13,0.31,
1,209991,1.00,0.87,0.13,
2,315804,1.26,1.12,0.13,
3,238239,1.37,1.21,0.16,
4,191876,1.13,0.86,0.27,
5,195757,1.01,0.84,0.17,
6,345523,1.09,0.87,0.21,
7,212340,0.91,0.70,0.21,
8,240851,1.10,0.95,0.14,
9,273758,1.09,0.90,0.19,
