seed,score,real,user,sys,
0,534514,2.75,2.42,0.32,
1,474273,2.24,1.97,0.26,
2,508566,2.10,1.94,0.15,
3,337604,1.88,1.77,0.10,
4,594544,2.21,2.05,0.15,
5,388230,1.99,1.76,0.23,
6,603478,2.32,2.17,0.14,
7,502393,1.79,1.66,0.13,
8,307023,1.63,1.45,0.18,
9,656316,2.90,2.71,0.19,
