seed,score,real,user,sys,
0,548335,2.17,1.98,0.18,
1,506219,2.13,2.00,0.12,
2,541984,2.33,2.19,0.13,
3,424141,1.86,1.73,0.11,
4,562936,2.61,2.38,0.23,
5,384978,2.32,1.96,0.26,
6,490358,2.11,1.89,0.21,
7,823228,2.37,2.07,0.29,
8,329344,2.10,1.93,0.15,
9,660632,2.34,2.17,0.16,
