seed,score,real,user,sys,
0,803393,2.13,2.00,0.12,
1,468670,2.00,1.92,0.08,
2,526538,2.30,2.07,0.23,
3,338355,1.88,1.70,0.17,
4,426829,1.93,1.80,0.12,
5,427101,2.01,1.80,0.21,
6,607632,1.89,1.80,0.08,
7,821618,2.22,1.99,0.22,
8,498822,2.00,1.84,0.15,
9,568339,2.04,1.85,0.19,
