seed,score,real,user,sys,
0,777323,2.55,2.30,0.25,
1,460576,2.35,2.12,0.21,
2,306844,1.86,1.72,0.14,
3,543556,2.12,1.93,0.17,
4,400664,2.30,2.01,0.22,
5,455016,2.03,1.79,0.23,
6,638863,2.54,2.32,0.14,
7,794713,2.86,2.57,0.27,
8,541164,2.32,2.10,0.20,
9,629863,2.29,2.16,0.12,
