seed,score,real,user,sys,
0,773056,2.47,2.29,0.17,
1,538098,2.28,2.14,0.14,
2,510227,2.22,2.02,0.20,
3,488088,2.45,2.23,0.17,
4,588851,2.98,2.71,0.26,
5,403362,1.84,1.65,0.18,
6,488904,2.10,1.85,0.16,
7,592230,2.03,1.92,0.11,
8,327455,1.99,1.79,0.20,
9,636944,2.16,1.96,0.20,
