seed,score,real,user,sys,
0,554970,2.78,2.44,0.33,
1,410411,2.08,1.79,0.29,
2,525647,2.46,2.32,0.13,
3,542052,2.40,2.12,0.27,
4,591979,2.30,2.07,0.23,
5,386030,1.80,1.65,0.15,
6,489002,2.40,2.16,0.23,
7,378677,2.01,1.80,0.21,
8,521047,2.26,1.99,0.25,
9,653104,2.40,2.19,0.20,
